ArticleID,Authors,Year,Study_design,Ecoregion,Spatial_Scale,Spatial_res_unit,Spatial_res,Continent_Ocean,Country_EEZ,Threat_metric,Threat_data,Threat,Quantity_threats,threat_precision,threat_database,Pop_metric,Pop_data,pop_database,tax_res,tax_scope,tax_kingdom,plant_group,animal_group
24790,Micheli_etal,2013,Observational,Marine,Multi-national,km2,1,mediterranean,Bosnia and Herzegovina; France; Italy; Greece; Croatia; Macedonia; Monaco;Montenegro; Spain;Slovenia;San Marino;Albania;Malta;Cyprus;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Syria;Lebanon;Georgia;Turkey;Bulgaria;Ukraine;Romania;Russia,modelled,Quantitative,1.1:DevResid;1.2:DevComInd;3.1:OilGas;4.3:ShipLane;5.4:UseAquatic;8.1:SDAlienInv;9.3:PollAgrFor;9.2:PollIndMil;9.5:PollAir;11.1:CC_Habitat;9.1:PollDWW;9.6:PollEnergy,12,cumulative,NA,modelled,Quantitative,NA,domain,domain,animalia;plantae,habitat,fish
24796,Mijele_etal,2013,Observational,Terrestrial,Local,polygon,NA,africa,"Kenya;Tanzania, United Republic of",survey,Qualitative,5.1:UseAnimals,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,mammal
24806,Milne_etal,2015,Observational,Terrestrial,Sub-national,degrees,0.5,africa,South Africa,database,Quantitative,11.1:CC_Habitat,1,level2,WOrldCLim,database,Qualitative ,SouthernAfricaBirdAtlas,species,order,animalia,na,bird
24811,Miranda_etal,2020,Observational,Terrestrial,Sub-national,polygon,NA,south america,Chile,rs,Qualitative,11.2:CC_Drought,1,level2,NA,rs,Qualitative ,NA,species,kingdom,plantae,magnoliopsida,na
24812,Miranda_etal,2020,Observational,Terrestrial,Local,polygon,NA,south america,Brazil,survey,Qualitative,4.1:RoadRail,1,level2,NA,survey,Qualitative ,NA,class,phylum,animalia,na,bird;mammal
24813,Mirrasooli_etal,2019,Observational,Marine,Multi-national,polygon,na,caspian sea,Iran;Turkmenistan;Azerbaijan;Russia;Kazakhstan,expert,Qualitative,5.4:UseAquatic,1,level2,na,expert,qualitative,NA,species,genus,animalia,na,Fish
24819,Mo_etal,2017,Observational,Terrestrial,Sub-national,m,m,asia,China,database;rs,Quantitative,4.1:RoadRail,1,level2,RESDC,rs,quantitative,NA,kingdom,kingdom,plantae,habitat;habitat,na
24821,Mockrin_etal,2008,Observational,Terrestrial,Local,polygon,NA,africa,Congo,expert;survey,Quantitative,5.1:UseAnimals,1,level2,NA,rs,Qualitative ,NA,species,class,animalia,na,mammal
24822,Mockrin_etal,2011,Observational,Terrestrial,Local,polygon,NA,africa,Congo,expert;survey,Quantitative,5.1:UseAnimals,1,level2,NA,rs,Qualitative ,NA,class,class,animalia,na,mammal
24825,Mohammadi and Kaboli,2016,Observational,Terrestrial,Local,polygon,NA,asia,Iran,database,Quantitative,4.1:RoadRail,1,level2,GovernmentData,database,Qualitative ,GovernmentData,species,species,animalia,na,mammal
24826,Mohammadi_etal,2018,Observational,Terrestrial,Local,m,30,asia,Iran,modelled;survey,Quantitative,4.1:RoadRail,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,mammal
24829,Mojica_etal,2016,Observational,Terrestrial,Sub-national,km2,1,north america,United States,database;rs,Quantitative,3.3:Renew,1,level2,FederalAviationAdministration;Diffendorfer_2013,rs;survey,quantitative,NA,species,species,animalia,na,bird
24832,Molinario_etal,2020,Observational,Terrestrial,Sub-national,m,30,africa,Zaire,rs,Qualitative,2.5:AgUncpec;1.1:DevResid;3.2:MinQuar;5.3:UseWood,4,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,forest,na
24839,Monahan and Fisichelli,2014,Observational,Terrestrial,National,polygon,NA,north america,United States,database,Quantitative,11.1:CC_Habitat,1,level2,ClimaticResearchUnit,protected_area,Qualitative ,NA,other,other,other,na,na
24842,Mondal and Zhang,2018,Observational,Terrestrial,Sub-national,NA,NA,asia,India,rs,Qualitative,1.1:DevResid;1.2:DevComInd;2.1:AgNTC;2.2:AgWood,4,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,forest;habitat,na
24841,Mondal_etal,2017,Observational,Freshwater;Terrestrial,Local,NA,NA,asia,India,rs,Qualitative,1.4:DevUnspec;2.1:AgNTC;4.1:RoadRail;1.1:DevResid;1.2:DevComInd,5,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
W26572,Moneron_etal,2017,Observational,Terrestrial,Global,polygon,NA,africa,na,database,Quantitative,5.1:UseAnimals,1,level2,TRAFFIC,database,Qualitative ,TRAFFIC,order,order,animalia,na,mammal
24843,Monette Dean,2014,Observational,Freshwater,Local,polygon,NA,north america,United States,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,invertebrates
24847,Monteiro_etal,2018,Observational,Terrestrial,Local,km2,100,south america,Brazil,database,Qualitative,2.1:AgNTC;2.3:AgLivestock;3.2:MinQuar,3,level2,National Department of Mineral Prodiction; Brazilian Institute of Geography and Statistics,database;protected_area,qualitative,NA,kingdom,kingdom,plantae,plant,na
24849,Montevecchi_etal,2012,Observational,Marine,Sub-national,polygon,NA,north atlantic,Canada,other,Qualitative,9.2:PollIndMil,1,level2,NA,rs;survey,Qualitative ,NA,species,class,animalia,na,bird
24853,Moody_etal,2017,Observational,Freshwater,Sub-national,polygon,NA,north america,United States,literature,Quantitative,8.1:SDAlienInv,1,level2,HawaiiWatershedAtlas,database,Quantitative,HawaiiWatershedAtlas,class,kingdom,animalia,na,fish;invertebrates;invertebrates;invertebrates
24856,Mora,2018,Observational,Terrestrial,National,km2,1,north america,Mexico,literature;modelled,Quantitative,1.1:DevResid;4.1:RoadRail;2.1:AgNTC;2.3:AgLivestock;1.2:DevComInd,2,level2,NA,literature,Quantitative,NA,species,order,animalia,na,mammal
24857,Moraes_etal,2017,Observational,Terrestrial,Local,polygon,m,south america,Brazil,rs,Qualitative,2.1:AgNTC;2.3:AgLivestock,2,level2,na,protected_area,qualitative,NA,other,other,other,na,na
24858,Moraes_etal,2019,Observational,Terrestrial,National,km2,1,south america,Brazil,modelled,Quantitative,8.1:SDAlienInv,1,level2,NA,database,Qualitative ,IUCNredlist,species,family,animalia,na,mammal
24862,Moran and Kanemoto,2016,Observational,Freshwater;Marine;Terrestrial,Global,polygon,na,na,na,database,Quantitative,1.1:DevResid;1.2:DevComInd;2.2:AgWood;2.5:AgUncpec;4.1:RoadRail;9.7:PollUnspec,6,cumulative,IUCN;EORA,database,quantitative,IUCNredlist,kingdom,kingdom,animalia,na,animal
24863,Moran_etal,2019,Observational,Freshwater;Terrestrial,Global,arc_minutes,5,na,na,database,Qualitative,2.1:AgNTC,1,level2,WaterFootprintNetwork,database,Qualitative ,IUCNredlist,class,class,animalia,na,amphibia
24867,Moreira_etal,2018,Observational,Terrestrial,Local,m,5,europe,Portugal,database,Qualitative,1.1:DevResid;2.1:AgNTC;2.3:AgLivestock;6.1:ActivRnR;4.1:RoadRail;8.1:SDAlienInv,6,level2,AzoreanRegionalForestInventory_RFI2013,database,Qualitative ,ATLANTIS,kingdom,kingdom,plantae,plant,na
24868,Morelli_etal,2020,Observational,Terrestrial,Continental,km2,2500,europe,na,database;literature,Quantitative,4.1:RoadRail,1,level2,OpenStreetMap;CORINELandCOver,database,Quantitative,EuropeanOrnithologivalAtlas,class,class,animalia,na,bird
24871,Morgan_etal,2013,Observational,Terrestrial,Sub-national,polygon,NA,africa,Cameroon,expert;literature;survey,Quantitative,5.1:UseAnimals,1,level2,NA,expert;literature;survey,Quantitative,NA,species,species,animalia,na,mammal
24875,Morrison_etal,2018,Experimental,Terrestrial,Local,m,30,africa,Kenya,literature,Qualitative,8.2:SDNativProb,1,level2,NA,rs,Quantitative,NA,kingdom,kingdom,plantae,vegetation,na
24877,Morton_etal,2011,Observational,Marine,Local,polygon,NA,north pacific,Canada,survey,Qualitative,2.4:Aqua,1,level2,NA,survey,Qualitative ,NA,family,family,animalia,na,Fish
24878,Mosbahi_etal,2019,Observational,Marine,Local,polygon,na,mediterranean,Tunisia,survey,Qualitative,1.2:DevComInd;4.1:RoadRail;9.1:PollDWW,2,level2,na,survey,qualitative,NA,kingdom,kingdom,animalia,na,invertebrates;animal
24879,Moullec_etal,2019,Observational,Marine,Multi-national,km2,400,africa;europe,Bosnia and Herzegovina; France; Italy; Greece; Croatia; Macedonia; Monaco;Montenegro; Spain;Slovenia;San Marino;Albania;Malta;Cyprus;Turkey;Morocco;Algeria;Tunisia;Libya;Egypt;Israel;Syria;Lebanon,modelled,Quantitative,5.4:UseAquatic,1,level2,NA,modelled,Quantitative,NA,phylum,phylum,animalia,na,fish;invertebrates;invertebrates
24881,Mozumder_etal,2014,Observational,Freshwater,Local,polygon,NA,asia,India,rs,Qualitative,9.1:PollDWW;4.1:RoadRail,2,level2,NA,pchba,Qualitative ,NA,other,other,other,na,na
24885,Mucientes_etal,2009,Observational,Marine,Continental,degrees,5,north pacific;south pacific,na,database,Quantitative,5.4:UseAquatic,1,level2,Secretariat of the Pacific Community_spc.int,survey,qualitative,NA,species,species,animalia,na,Fish
24886,Mucova_etal,2018,Observational,Terrestrial,Local,m,60,africa,Mozambique,rs,Qualitative,1.1:DevResid,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24888,Muhlfeld_etal,2016,Observational,Freshwater,Local,polygon,na,north america,United States,survey,Quantitative,8.1:SDAlienInv,1,level2,na,survey,qualitative,NA,species,species,animalia,na,Fish
24892,Mullet_etal,2017,Observational,Terrestrial,Local,polygon,na,north america,United States,survey,Qualitative,9.6:PollEnergy,1,level2,na,protected_area,qualitative,NA,other,other,other,na,na
24894,Munanura_etal,2013,Observational,Terrestrial,Local,polygon,NA,africa,Rwanda,expert,Qualitative,1.3:DevRnR;6.1:ActivRnR,2,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24895,Munguía_etal,2016,Observational,Terrestrial,National,km2,1,south america,Mexico,database;modelled,Quantitative,1.1:DevResid;4.1:RoadRail;2.3:AgLivestock;3.2:MinQuar;4.2:UtilityLine;2.2:AgWood,6,level2,Various,protected_area,Qualitative ,NA,other,other,other,na,na
24897,Muñoz_etal,2018,Observational,Marine,Multi-national,km2,1,mediterranean,Spain;Morocco,database;modelled,Quantitative,5.4:UseAquatic;4.3:ShipLane;3.1:OilGas;2.4:Aqua;4.2:UtilityLine,5,level2,Mediterranean International Trawling Survey Programme_MEDITS,protected_area,Qualitative ,NA,other,other,other,na,na
24900,Munteanu_etal,2018,Observational,Terrestrial,Multi-national,km2,2,europe,Austria;Poland;Czech Republic; Slovakia;Hungary;Ukraine;Romania,rs,Qualitative,2.5:AgUncpec,1,level1,NA,database,Qualitative ,IUCN;BirdLife,species,class,animalia,na,bird
24901,Murguía_etal,2016,Observational,Terrestrial,Global,polygon,NA,na,na,database,Qualitative,3.2:MinQuar,1,level2,RawMaterialsGroup_RMG,literature,Quantitative,NA,phylum,phylum,plantae,tracheophyta,na
26902,Murillo_et al,2008,Observational,Marine,Multi-national,NA,NA,arctic ocean,Greenland,survey,Quantitative,5.4:UseAquatic,1,level2,NA,survey,Quantitative,NA,order,class,animalia,na,invertebrates
24903,Murray_etal,2011,Observational,Freshwater;Terrestrial,National,m,250,australasia,Australia,literature;modelled,Quantitative,8.1:SDAlienInv,1,level2,na,literature,qualitative,NA,order,order,animalia,na,amphibia
24912,Mutnale_etal,2018,Observational,Freshwater;Terrestrial,Multi-national,polygon,NA,asia,India,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,survey,Qualitative ,NA,order,order,animalia,na,amphibia
24913,Mwendwa_etal,2020,Observational,Terrestrial,Local,polygon,NA,africa,"Tanzania, United Republic of",survey,Qualitative,8.1:SDAlienInv,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24917,Naderi_etal,2018,Observational,Terrestrial,National,NA,NA,asia,Iran,database,Qualitative,4.1:RoadRail;5.1:UseAnimals,2,level2,Various,database,Qualitative ,NA,species,species,animalia,na,mammal
24902,Nagabhatla,2007,Observational,Freshwater;Terrestrial,Global,m,500,asia,India;Sri Lanka,rs,Qualitative,2.1:AgNTC,1,level2,NA,protected_area;rs,Qualitative ,RAMSAR,kingdom,kingdom,plantae,vegetation,na
24920,Nagarajan_etal,2016,Observational,Terrestrial,Local,polygon,NA,asia,India,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,mammal
24929,Nath_etal,2019,Observational,Terrestrial,Local,km2,1,asia,India,modelled;survey,Quantitative,8.1:SDAlienInv,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24930,Naura_etal,2016,Observational,Freshwater,National,km2,1,europe,United Kingdom,literature;modelled,Quantitative,9.3:PollAgrFor,1,level2,na,survey,qualitative,NA,phylum,phylum,animalia,na,fish
24935,Nazaro_etal,2020,Observational,Terrestrial,Multi-national,km2,441,south america,Argentina;Bolivia;Paraguay,database,Quantitative,2.1:AgNTC;2.3:AgLivestock,2,cumulative,NA,modelled,Qualitative ,NA,class,class,animalia,na,bird
24937,Negret_etal,2019,Observational,Terrestrial,National,km2,10,south america,Colombia,database,Quantitative,4.1:RoadRail;2.1:AgNTC;3.2:MinQuar;3.1:OilGas;6.2:WarConflict,5,cumulative,Various,database;pchba,Quantitative,BiodiversityHotspots;IDEAM,kingdom,kingdom,plantae,forest,na
24944,Nelson and Burnside,2019,Observational,Marine,Local,km2,1,north atlantic,United Kingdom,survey,Qualitative,5.4:UseAquatic,1,level2,NA,literature;modelled,Quantitative,NA,domain,domain,animalia;plantae,plant,animal
24943,Nelson_etal,2015,Observational,Terrestrial,Local,polygon,na,north america,Canada,database;rs,Qualitative,4.1:RoadRail,1,level2,Alberta Environment and Sustainable Resource Development,database,qualitative,NA,species,species,animalia,na,mammal
24945,Nematollahi_etal,2020,Observational,Terrestrial,Sub-national,km2,1,asia,Iran,database,Qualitative,1.1:DevResid;2.5:AgUncpec;3.2:MinQuar;4.1:RoadRail,4,level2,Various,protected_area,Qualitative ,NA,other,other,other,na,na
24951,Neumann_etal,2017,Observational,Marine,National,km2,400,north atlantic,Germany,database;modelled,Quantitative,5.4:UseAquatic,1,level2,ICES_2015_2016,survey,qualitative,NA,kingdom,kingdom,animalia,na,fish;invertebrates
24956,Newell,2011,Observational,Terrestrial,Local,polygon,NA,australasia,Australia,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24959,Nguyen,2017,Observational,Terrestrial,Local,m,0.5,asia,Brunei;Indonesia;Malaysia,rs,Qualitative,2.5:AgUncpec;5.3:UseWood,2,level2,na,rs,qualitative,NA,phylum,phylum,plantae,forest,na
24962,Nickel Barry_etal,2020,Observational,Terrestrial,Local,km2,1,north america,United States,database;survey,Quantitative,1.1:DevResid;1.2:DevComInd;4.1:RoadRail;6.1:ActivRnR,4,level2,NA,survey,Qualitative ,NA,order,order,animalia,na,mammal
24963,Nielsen_etal,2004,Observational,Terrestrial,Sub-national,NA,NA,north america,Canada,literature,Quantitative,5.1:UseAnimals;4.1:RoadRail;6.3:Other,3,cumulative,NA,literature,Quantitative,NA,species,species,animalia,na,mammal
24966,Nieman_etal,2019,Observational,Terrestrial,Local,NA,NA,africa,South Africa,expert,Quantitative,5.1:UseAnimals,1,level2,NA,expert,Quantitative,NA,class,class,animalia,na,mammal
24971,Niphadkar_etal,2017,Observational,Terrestrial,Local,m,2,asia,India,rs,Qualitative,8.1:SDAlienInv,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24974,Nituch_etal,2011,Observational,Terrestrial,Sub-national,polygon,NA,north america,Canada,survey,Quantitative,8.1:SDAlienInv,1,level2,NA,survey,Quantitative,NA,species,species,animalia,na,mammal
24977,Noble_etal,2020,Observational,Marine,Local,polygon,na,south pacific,Australia,expert,Qualitative,2.4:Aqua;3.2:MinQuar;5.4:UseAquatic;6.1:ActivRnR;9.3:PollAgrFor,5,cumulative,na,expert,qualitative,NA,phylum,phylum,animalia,na,fish;mammal;reptile
24978,Nogueira_etal,2010,Observational,Freshwater,National,NA,NA,south america,Brazil,database,Qualitative,7.2:WaterSystem,1,level2,NA,literature,Qualitative ,NA,phylum,phylum,animalia,na,fish
24991,Northrup_etal,2019,Observational,Terrestrial,Sub-national,NA,NA,north america,United States,rs,Qualitative,2.2:AgWood;5.3:UseWood,2,level2,NA,database,Qualitative ,USBreedingBirdSurvey,class,class,animalia,na,bird
W26573,Nowell_etal,2016,Observational,Terrestrial,Multi-national,polygon,NA,asia,Afghanistan;Bhutan;China;India;Kazakhstan;Kyrgyzstan;Mongolia;Nepal;Pakistan;Russia;Tajikistan;Uzbekistan,literature,Qualitative,5.1:UseAnimals,1,level2,NA,literature,Qualitative ,NA,species,species,animalia,na,mammal
25005,O’leary_etal,2019,S_Review,Marine,Multi-national,polygon,na,indian ocean;north atlantic;south atlantic;south pacific;southern ocean,Gibraltar;Cyprus;Chagos Archipelago;Tristan da Cunha;South Georgia and the South Sandwich Islands;Falkland / Malvinas Islands;Antarctica;Pitcairn;Saint Helena;Ascension;Bermuda;Cayman Islands;British Virgin Islands;Anguilla;Montserrat;Turks and Caicos Islands,literature,Qualitative,11.1:CC_Habitat;11.3:CC_Temp;4.3:ShipLane;5.4:UseAquatic;8.1:SDAlienInv;9.1:PollDWW;9.2:PollIndMil;9.3:PollAgrFor;9.6:PollEnergy,9,cumulative,na,literature,qualitative,NA,domain,domain,animalia;plantae,plant,animal
25008,Obusan_etal,2016,Observational,Marine,National,polygon,na,south china sea,Philippines,database,Quantitative,5.4:UseAquatic,1,cumulative,Bureau of Fisheries and Aquatic Resources; Philippine Marine Mammal Stranding Network,database,quantitative,NA,order,order,animalia,na,mammal
25010,Ochoa-Ochoa_etal,2011,Observational,Freshwater;Terrestrial,National,polygon,na,north america,Mexico,literature;modelled,Quantitative,1.4:DevUnspec;4.1:RoadRail,2,cumulative,na,database,quantitative,NA,class,class,animalia,na,amphibia
25012,O'farrell_etal,2010,Observational,Terrestrial,Sub-national,polygon,NA,africa,South Africa,literature,Qualitative,2.3:AgLivestock;1.3:DevRnR,2,level2,NA,pchba,Qualitative ,SKEP_2003,other,other,other,na,na
25026,Ondei_etal,2019,Observational,Terrestrial,National,polygon,NA,australasia,Australia,database,Quantitative,8.1:SDAlienInv;1.1:DevResid;1.2:DevComInd;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;3.2:MinQuar,7,cumulative,AustralianLandUseClassification,database,Quantitative,Atlas of Living Australia,class,domain,animalia;plantae,plant,mammal;bird;amphibia;reptile
25028,Onmu? and Siki,2013,Observational,Freshwater;Marine;Terrestrial,Local,km2,1,asia,Turkey,survey,Quantitative,1.1:DevResid;1.2:DevComInd;2.3:AgLivestock;5.2:UsePlant;9.7:PollUnspec,5,level2,na,survey,quantitative,NA,class,class,animalia,na,bird
25030,Onyia_etal,2018,Experimental,Terrestrial,Local,NA,NA,africa,Nigeria,survey,Qualitative,9.2:PollIndMil,1,level2,NA,rs;survey,Quantitative,NA,kingdom,kingdom,plantae,tracheophyta,na
W26582,Opperman_etal,2019,Observational,Freshwater,Multi-national,polygon,NA,asia,Myanmar (Burma);Thailand;Laos;Vietnam;Cambodia,literature,Qualitative,7.2:WaterSystem,1,level2,NA,pchba,Qualitative ,NA,other,other,other,na,na
25033,Orgiazzi_etal,2016,Observational,Terrestrial,Continental,m,500,europe,na,expert,Qualitative,8.1:SDAlienInv;11.1:CC_Habitat;1.4:DevUnspec;9.2:PollIndMil;5.5:UseUnspec;8.3:Genes;9.6:PollEnergy,7,cumulative,NA,expert,Qualitative ,NA,kingdom,kingdom,animalia,na,animal
25037,Ortiz Andrea,2019,Observational,Terrestrial,National,polygon,NA,asia,Philippines,database,Qualitative,2.1:AgNTC,1,level2,PSA,database;protected_area,Qualitative ,GBIF;Birdlife,domain,domain,animalia;plantae,tracheophyta,bird;mammal;reptile
25042,Overmars_etal,2014,Observational,Freshwater;Terrestrial,Continental,km2,2500,europe,na,database,Quantitative,2.5:AgUncpec,1,level1,BIOSCORE,database,Quantitative,BIOSCORE,domain,domain,animalia;plantae,tracheophyta,mammal;reptile;bird;invertebrates;fish;animal
25049,Padalia and Bahuguna,2017,Observational,Terrestrial,Sub-national,km2,km2,asia,India,modelled;survey,Qualitative,8.1:SDAlienInv,1,level2,na,modelled;survey,qualitative,NA,phylum,phylum,plantae,tracheophyta;vegetation;tracheophyta,na
25051,Paffetti_etal,2018,Observational,Terrestrial,Local,m,1,europe,Italy,rs;survey,Qualitative,2.2:AgWood;8.3:Genes,2,level2,na,rs;survey,qualitative,NA,species,genus,plantae,magnoliopsida,na
25052,Pairaud_etal,2014,Observational,Marine,Multi-national,km2,100,mediterranean,France;Italy;Spain,database,Quantitative,11.3:CC_Temp,1,level2,T-MedNet,database;survey,Qualitative ,observadoresdelmar.ex;progettomac.it,species,species,animalia,na,invertebrates
