ArticleID,Threat,Threat1,Threat_metric,Threat_data,Quantity_threats,threat_precision,threat_database,Threat_decoded,Threat1_decoded
24713,1.1:DevResid,1,modelled,Quantitative,4,cumulative,HFI,Housing & Urban Areas,Residential & Commercial Development
24713,2.5:AgUnspec,2,modelled,Quantitative,4,cumulative,HFI,Agriculture (Unspecified),Agriculture & Aquaculture
24713,3.2:MinQuar,3,modelled,Quantitative,4,cumulative,HFI,Mining & Quarrying,Energy Production & Mining
24713,4.1:RoadRail,4,modelled,Quantitative,4,cumulative,HFI,Roads & Railroads,Transportation & Service Corridors
24716,8.1:SDAlienInv,8,survey,Quantitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
24717,2.2:AgWood,2,database,Qualitative,3,level2,LandUseMap_Ezemvelo,Wood & Pulp Plantations,Agriculture & Aquaculture
24717,1.1:DevResid,1,database,Qualitative,3,level2,LandUseMap_Ezemvelo,Housing & Urban Areas,Residential & Commercial Development
24717,4.1:RoadRail,4,database,Qualitative,3,level2,LandUseMap_Ezemvelo,Roads & Railroads,Transportation & Service Corridors
24718,8.1:SDAlienInv,8,database,Qualitative,1,level2,GBIF;chah/gov/au/avh,Invasive Non-Native/Alien Species,Invasive & Problematic Species
24720,5.1:UseAnimals,5,database,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,modelled,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,database,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,modelled,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,database,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,modelled,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,database,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24720,5.1:UseAnimals,5,modelled,Qualitative,1,level2,SEPRONA; Junta de Castilla y Leon,Hunting & Collecting Animals,Biological Resource Use
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24723,2.5:AgUnspec,2,rs,Qualitative,1,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
24728,6.2:WarConflict,6,database,Qualitative,1,level2,,"War, Civil Unrest & Military Exercises",Human Intrusions & Disturbance
24728,6.2:WarConflict,6,modelled,Qualitative,1,level2,,"War, Civil Unrest & Military Exercises",Human Intrusions & Disturbance
24728,6.2:WarConflict,6,database,Qualitative,1,level2,,"War, Civil Unrest & Military Exercises",Human Intrusions & Disturbance
24728,6.2:WarConflict,6,modelled,Qualitative,1,level2,,"War, Civil Unrest & Military Exercises",Human Intrusions & Disturbance
24730,5.4:UseAquatic,5,database,Quantitative,1,level2,Various,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24730,5.4:UseAquatic,5,database,Quantitative,1,level2,Various,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24730,5.4:UseAquatic,5,database,Quantitative,1,level2,Various,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24730,5.4:UseAquatic,5,database,Quantitative,1,level2,Various,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24736,1.1:DevResid,1,rs,Qualitative,4,level2,,Housing & Urban Areas,Residential & Commercial Development
24736,2.2:AgWood,2,rs,Qualitative,4,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
24736,2.5:AgUnspec,2,rs,Qualitative,4,level2,,Agriculture (Unspecified),Agriculture & Aquaculture
24736,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24739,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24740,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24740,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24738,11.3:CC_Temp,11,modelled,Quantitative,1,level2,,Temperature Extremes,Climate Change & Severe Weather
24742,5.4:UseAquatic,5,rs,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24742,5.4:UseAquatic,5,survey,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24742,5.4:UseAquatic,5,rs,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24742,5.4:UseAquatic,5,survey,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24741,5.4:UseAquatic,5,rs,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24741,5.4:UseAquatic,5,survey,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24741,5.4:UseAquatic,5,rs,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24741,5.4:UseAquatic,5,survey,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
24743,4.1:RoadRail,4,survey,Qualitative,1,level2,,Roads & Railroads,Transportation & Service Corridors
24745,11.1:CC_Habitat,11,modelled,Quantitative,1,level2,,Habitat Shifting & Alteration,Climate Change & Severe Weather
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
24747,9.5:PollAir,9,database,Quantitative,6,cumulative,Various,Air-Borne Pollutants,Pollution
24747,9.6:PollEnergy,9,database,Quantitative,6,cumulative,Various,"Excess Energy (Light, Heat, Sound)",Pollution
24747,9.1:PollDWW,9,database,Quantitative,6,cumulative,Various,Domestic & Urban Waste Water,Pollution
24747,9.2:PollIndMil,9,database,Quantitative,6,cumulative,Various,Industrial & Military Effluents,Pollution
24747,9.3:PollAgrFor,9,database,Quantitative,6,cumulative,Various,Agricultural & Forestry Effluents,Pollution
24747,9.4:PollGarbSW,9,database,Quantitative,6,cumulative,Various,Garbage & Solid Waste,Pollution
